bookingId,airbnbHostId,listingId,amenitiesId,airbnbPropertyId,reviewId,checkInOutId,locationId,pricingId,occupancyRateLtm,numberOfBookingsLtm,numberOfBookingsLtmObservedMonth,countBlockedDaysLtm,instantBookEnabled,countReservationDaysLtm,countavailableDaysLtm,annualRevenueLtmUSD,annualRevenueLtmNative
MIABOK354,359665765,MIALIS354,MIAAMT354,44745719,MIAREV354,MIACHK354,MIALOC354,MIAPRC354,40,19,8,145,FALSE,73,220,13816,13816
MIABOK268,143975072,MIALIS268,MIAAMT268,29304527,MIAREV268,MIACHK268,MIALOC268,MIAPRC268,100,59,56,100,TRUE,245,265,86736,86736
MIABOK8,41770551,MIALIS8,MIAAMT8,34782109,MIAREV8,MIACHK8,MIALOC8,MIAPRC8,40,0,5,362,TRUE,1,3,162,162
MIABOK220,133779762,MIALIS220,MIAAMT220,44478808,MIAREV220,MIACHK220,MIALOC220,MIAPRC220,100,0,1,365,TRUE,0,0,7089,7089
MIABOK144,133779762,MIALIS144,MIAAMT144,44478791,MIAREV144,MIACHK144,MIALOC144,MIAPRC144,95,5,5,365,TRUE,0,0,4648,4648
MIABOK132,46943409,MIALIS132,MIAAMT132,8985761,MIAREV132,MIACHK132,MIALOC132,MIAPRC132,30,0,8,361,FALSE,1,4,228,228
MIABOK499,157969490,MIALIS499,MIAAMT499,21699520,MIAREV499,MIACHK499,MIALOC499,MIAPRC499,45,13,10,67,FALSE,112,298,11902,11902
MIABOK202,98568268,MIALIS202,MIAAMT202,49574811,MIAREV202,MIACHK202,MIALOC202,MIAPRC202,35,0,0,365,TRUE,0,0,8331,8331
MIABOK49,42293287,MIALIS49,MIAAMT49,29238973,MIAREV49,MIACHK49,MIALOC49,MIAPRC49,38,1,-2,197,FALSE,53,168,10980,10980
MIABOK21,193837813,MIALIS21,MIAAMT21,29658309,MIAREV21,MIACHK21,MIALOC21,MIAPRC21,57,21,18,110,TRUE,122,255,22336,22336
MIABOK83,275572441,MIALIS83,MIAAMT83,49141717,MIAREV83,MIACHK83,MIALOC83,MIAPRC83,65,24,22,66,FALSE,154,299,24548,24548
MIABOK489,49655610,MIALIS489,MIAAMT489,48493018,MIAREV489,MIACHK489,MIALOC489,MIAPRC489,64,43,32,62,FALSE,163,303,103006,103006
MIABOK133,55045753,MIALIS133,MIAAMT133,10657645,MIAREV133,MIACHK133,MIALOC133,MIAPRC133,60,17,14,249,FALSE,58,116,9070,9070
MIABOK375,156799819,MIALIS375,MIAAMT375,48345062,MIAREV375,MIACHK375,MIALOC375,MIAPRC375,100,19,15,283,FALSE,73,82,11251,11251
MIABOK406,410466372,MIALIS406,MIAAMT406,50788244,MIAREV406,MIACHK406,MIALOC406,MIAPRC406,74,35,33,72,FALSE,181,293,36927,36927
MIABOK231,20580888,MIALIS231,MIAAMT231,33742730,MIAREV231,MIACHK231,MIALOC231,MIAPRC231,95,53,43,137,TRUE,181,228,107153,107153
MIABOK449,310780469,MIALIS449,MIAAMT449,51484037,MIAREV449,MIACHK449,MIALOC449,MIAPRC449,4,52,46,221,TRUE,96,144,10372,10372
MIABOK463,123284991,MIALIS463,MIAAMT463,38752130,MIAREV463,MIACHK463,MIALOC463,MIAPRC463,36,22,19,71,TRUE,87,294,48171,48171
MIABOK189,22308334,MIALIS189,MIAAMT189,49422871,MIAREV189,MIACHK189,MIALOC189,MIAPRC189,60,13,11,195,FALSE,85,170,17148,17148
MIABOK173,392500657,MIALIS173,MIAAMT173,48733328,MIAREV173,MIACHK173,MIALOC173,MIAPRC173,34,8,3,298,TRUE,19,67,4099,4099
MIABOK276,367656404,MIALIS276,MIAAMT276,47074113,MIAREV276,MIACHK276,MIALOC276,MIAPRC276,65,0,1,329,TRUE,23,36,9533,9533
NEWBOK110,174073004,NEWLIS110,NEWAMT110,6.99339E+17,NEWREV110,NEWCHK110,NEWLOC110,NEWPRC110,100,1,-1,310,FALSE,48,55,5445,5445
NEWBOK245,404071311,NEWLIS245,NEWAMT245,50090254,NEWREV245,NEWCHK245,NEWLOC245,NEWPRC245,71,44,41,0,FALSE,216,365,40964,40964
NEWBOK400,119774371,NEWLIS400,NEWAMT400,8.26407E+17,NEWREV400,NEWCHK400,NEWLOC400,NEWPRC400,100,2,-1,276,FALSE,79,89,7654,7654
NEWBOK393,93727916,NEWLIS393,NEWAMT393,9.56242E+17,NEWREV393,NEWCHK393,NEWLOC393,NEWPRC393,99,2,0,297,FALSE,56,68,20533,20533
NEWBOK230,440886754,NEWLIS230,NEWAMT230,8.6108E+17,NEWREV230,NEWCHK230,NEWLOC230,NEWPRC230,57,3,0,276,FALSE,42,89,4008,4008
NEWBOK247,39277795,NEWLIS247,NEWAMT247,37368265,NEWREV247,NEWCHK247,NEWLOC247,NEWPRC247,92,6,3,163,FALSE,155,202,11019,11019
NEWBOK27,502215579,NEWLIS27,NEWAMT27,9.48311E+17,NEWREV27,NEWCHK27,NEWLOC27,NEWPRC27,51,1,-1,327,FALSE,16,38,1647,1647
NEWBOK48,34754586,NEWLIS48,NEWAMT48,8.13111E+17,NEWREV48,NEWCHK48,NEWLOC48,NEWPRC48,100,4,-1,258,FALSE,99,107,42907,42907
NEWBOK248,76854135,NEWLIS248,NEWAMT248,19362079,NEWREV248,NEWCHK248,NEWLOC248,NEWPRC248,96,91,88,130,FALSE,188,235,65255,65255
NEWBOK60,420132354,NEWLIS60,NEWAMT60,52183021,NEWREV60,NEWCHK60,NEWLOC60,NEWPRC60,94,8,5,291,FALSE,58,74,9930,9930
NEWBOK4,289218456,NEWLIS4,NEWAMT4,38118266,NEWREV4,NEWCHK4,NEWLOC4,NEWPRC4,20,0,4,365,FALSE,0,0,66,66
NEWBOK304,197053492,NEWLIS304,NEWAMT304,8.35924E+17,NEWREV304,NEWCHK304,NEWLOC304,NEWPRC304,53,21,18,238,FALSE,56,127,34867,34867
NEWBOK434,52789828,NEWLIS434,NEWAMT434,39336890,NEWREV434,NEWCHK434,NEWLOC434,NEWPRC434,55,0,5,365,TRUE,0,0,538,538
NEWBOK431,448326434,NEWLIS431,NEWAMT431,8.43577E+17,NEWREV431,NEWCHK431,NEWLOC431,NEWPRC431,66,2,-1,251,FALSE,63,114,28516,28516
NEWBOK90,488672147,NEWLIS90,NEWAMT90,6.04592E+17,NEWREV90,NEWCHK90,NEWLOC90,NEWPRC90,44,19,11,131,FALSE,85,234,29652,29652
NEWBOK478,11190436,NEWLIS478,NEWAMT478,14126540,NEWREV478,NEWCHK478,NEWLOC478,NEWPRC478,67,40,37,66,FALSE,166,299,78512,78512
NEWBOK459,199067411,NEWLIS459,NEWAMT459,5.6834E+17,NEWREV459,NEWCHK459,NEWLOC459,NEWPRC459,59,6,3,151,FALSE,105,214,7576,7576
NEWBOK161,137130688,NEWLIS161,NEWAMT161,48840748,NEWREV161,NEWCHK161,NEWLOC161,NEWPRC161,100,17,14,210,FALSE,139,155,125150,125150
NEWBOK438,1550683,NEWLIS438,NEWAMT438,28608363,NEWREV438,NEWCHK438,NEWLOC438,NEWPRC438,68,6,3,321,TRUE,25,44,4040,4040
NEWBOK251,223742017,NEWLIS251,NEWAMT251,9.34339E+17,NEWREV251,NEWCHK251,NEWLOC251,NEWPRC251,32,3,1,350,FALSE,4,15,336,336
NEWBOK262,489030073,NEWLIS262,NEWAMT262,7.67615E+17,NEWREV262,NEWCHK262,NEWLOC262,NEWPRC262,88,21,18,240,FALSE,92,125,10450,10450
NEWBOK430,22322427,NEWLIS430,NEWAMT430,7.52909E+17,NEWREV430,NEWCHK430,NEWLOC430,NEWPRC430,73,0,-3,275,FALSE,55,90,22601,22601
NEWBOK319,345475722,NEWLIS319,NEWAMT319,43366331,NEWREV319,NEWCHK319,NEWLOC319,NEWPRC319,96,2,-4,345,FALSE,16,20,1613,1613
NEWBOK269,44787782,NEWLIS269,NEWAMT269,8505645,NEWREV269,NEWCHK269,NEWLOC269,NEWPRC269,81,9,6,164,FALSE,135,201,18612,18612
NEWBOK361,13394062,NEWLIS361,NEWAMT361,49399719,NEWREV361,NEWCHK361,NEWLOC361,NEWPRC361,34,0,6,323,FALSE,12,42,1071,1071
NEWBOK296,12979727,NEWLIS296,NEWAMT296,,NEWREV296,NEWCHK296,NEWLOC296,NEWPRC296,274,90,78,365,http://airbnb.com/rooms/12979727,0,FALSE,124,45414
NEWBOK150,21662783,NEWLIS150,NEWAMT150,38003733,NEWREV150,NEWCHK150,NEWLOC150,NEWPRC150,85,6,3,327,FALSE,27,38,5595,5595
NEWBOK342,15857126,NEWLIS342,NEWAMT342,50169444,NEWREV342,NEWCHK342,NEWLOC342,NEWPRC342,100,7,-3,181,FALSE,172,184,28704,28704
NEWBOK127,256966373,NEWLIS127,NEWAMT127,35619073,NEWREV127,NEWCHK127,NEWLOC127,NEWPRC127,94,19,16,149,TRUE,169,216,30650,30650
NEWBOK345,19638146,NEWLIS345,NEWAMT345,51570734,NEWREV345,NEWCHK345,NEWLOC345,NEWPRC345,82,2,-1,330,FALSE,24,35,11691,11691
NEWBOK256,506488955,NEWLIS256,NEWAMT256,8.68746E+17,NEWREV256,NEWCHK256,NEWLOC256,NEWPRC256,25,8,5,212,FALSE,32,153,2754,2754
NEWBOK164,207038607,NEWLIS164,NEWAMT164,6.17494E+17,NEWREV164,NEWCHK164,NEWLOC164,NEWPRC164,100,1,-2,334,FALSE,26,31,1364,1364
NEWBOK289,490590687,NEWLIS289,NEWAMT289,8.63652E+17,NEWREV289,NEWCHK289,NEWLOC289,NEWPRC289,88,10,7,232,FALSE,97,133,32771,32771
NEWBOK288,95459395,NEWLIS288,NEWAMT288,43442998,NEWREV288,NEWCHK288,NEWLOC288,NEWPRC288,97,1,-9,344,TRUE,17,21,9552,9552
NEWBOK422,422002010,NEWLIS422,NEWAMT422,9.64253E+17,NEWREV422,NEWCHK422,NEWLOC422,NEWPRC422,100,0,-1,350,FALSE,15,15,2835,2835
NEWBOK391,136431007,NEWLIS391,NEWAMT391,19455149,NEWREV391,NEWCHK391,NEWLOC391,NEWPRC391,100,44,41,89,FALSE,231,276,25036,25036
NEWBOK86,486645107,NEWLIS86,NEWAMT86,7.54476E+17,NEWREV86,NEWCHK86,NEWLOC86,NEWPRC86,42,19,16,137,FALSE,79,228,25281,25281
NEWBOK140,68995261,NEWLIS140,NEWAMT140,14542376,NEWREV140,NEWCHK140,NEWLOC140,NEWPRC140,33,0,10,337,TRUE,11,28,13464,13464
NEWBOK320,61858667,NEWLIS320,NEWAMT320,30228869,NEWREV320,NEWCHK320,NEWLOC320,NEWPRC320,72,50,47,0,TRUE,219,365,15153,15153
NEWBOK219,454531346,NEWLIS219,NEWAMT219,7.92997E+17,NEWREV219,NEWCHK219,NEWLOC219,NEWPRC219,48,15,11,290,FALSE,30,75,4824,4824
NEWBOK240,484261939,NEWLIS240,NEWAMT240,9.50032E+17,NEWREV240,NEWCHK240,NEWLOC240,NEWPRC240,54,4,3,327,FALSE,17,38,1129,1129
NEWBOK370,473749353,NEWLIS370,NEWAMT370,6.88154E+17,NEWREV370,NEWCHK370,NEWLOC370,NEWPRC370,20,3,0,298,FALSE,11,67,2010,2010
NEWBOK439,1682132,NEWLIS439,NEWAMT439,361739,NEWREV439,NEWCHK439,NEWLOC439,NEWPRC439,60,9,-1,287,TRUE,39,78,5812,5812
NEWBOK220,370008282,NEWLIS220,NEWAMT220,6.80531E+17,NEWREV220,NEWCHK220,NEWLOC220,NEWPRC220,16,7,4,247,FALSE,16,118,1133,1133
NEWBOK402,163251048,NEWLIS402,NEWAMT402,23199523,NEWREV402,NEWCHK402,NEWLOC402,NEWPRC402,13,0,-10,318,TRUE,5,47,2945,2945
NEWBOK43,51913277,NEWLIS43,NEWAMT43,6.17499E+17,NEWREV43,NEWCHK43,NEWLOC43,NEWPRC43,100,62,59,94,FALSE,252,271,26558,26558
NEWBOK360,1410306,NEWLIS360,NEWAMT360,31838179,NEWREV360,NEWCHK360,NEWLOC360,NEWPRC360,72,3,0,340,FALSE,15,25,1053,1053
NEWBOK95,24815236,NEWLIS95,NEWAMT95,8.42689E+17,NEWREV95,NEWCHK95,NEWLOC95,NEWPRC95,100,5,2,262,FALSE,89,103,5665,5665
NEWBOK50,216631614,NEWLIS50,NEWAMT50,37124782,NEWREV50,NEWCHK50,NEWLOC50,NEWPRC50,100,3,0,340,FALSE,24,25,1285,1285
NEWBOK88,174730697,NEWLIS88,NEWAMT88,25186674,NEWREV88,NEWCHK88,NEWLOC88,NEWPRC88,43,24,21,67,TRUE,108,298,9098,9098
SANBOK185,13309461,SANLIS185,SANAMT185,2658295,SANREV185,SANCHK185,SANLOC185,SANPRC185,71,25,22,253,FALSE,66,112,18767,18767
SANBOK19,103884979,SANLIS19,SANAMT19,25869469,SANREV19,SANCHK19,SANLOC19,SANPRC19,46,59,56,0,TRUE,141,365,20325,20325
SANBOK8,16440881,SANLIS8,SANAMT8,3780418,SANREV8,SANCHK8,SANLOC8,SANPRC8,100,52,49,86,FALSE,240,279,41958,41958
SANBOK306,230265204,SANLIS306,SANAMT306,39896249,SANREV306,SANCHK306,SANLOC306,SANPRC306,90,62,59,74,TRUE,219,291,26169,26169
SANBOK198,11609628,SANLIS198,SANAMT198,7086626,SANREV198,SANCHK198,SANLOC198,SANPRC198,75,23,20,120,FALSE,153,245,15460,15460
SANBOK420,7895922,SANLIS420,SANAMT420,4607282,SANREV420,SANCHK420,SANLOC420,SANPRC420,56,31,28,39,FALSE,152,326,68956,68956
SANBOK495,178494555,SANLIS495,SANAMT495,34626588,SANREV495,SANCHK495,SANLOC495,SANPRC495,97,4,1,344,FALSE,17,21,8501,8501
SANBOK214,9541214,SANLIS214,SANAMT214,21584555,SANREV214,SANCHK214,SANLOC214,SANPRC214,100,118,115,0,TRUE,319,365,65845,65845
SANBOK46,105646223,SANLIS46,SANAMT46,30851994,SANREV46,SANCHK46,SANLOC46,SANPRC46,100,41,38,161,FALSE,200,204,47348,47348
SANBOK391,4819815,SANLIS391,SANAMT391,1433917,SANREV391,SANCHK391,SANLOC391,SANPRC391,63,0,-3,304,TRUE,32,61,7686,7686
SANBOK379,253575857,SANLIS379,SANAMT379,52013923,SANREV379,SANCHK379,SANLOC379,SANPRC379,55,41,31,2,FALSE,167,363,22257,22257
SANBOK187,24673601,SANLIS187,SANAMT187,38100637,SANREV187,SANCHK187,SANLOC187,SANPRC187,81,12,9,275,FALSE,61,90,21775,21775
SANBOK293,58930,SANLIS293,SANAMT293,2049955,SANREV293,SANCHK293,SANLOC293,SANPRC293,87,40,37,123,TRUE,175,242,48066,48066
SANBOK227,2077504,SANLIS227,SANAMT227,50246462,SANREV227,SANCHK227,SANLOC227,SANPRC227,75,26,23,12,FALSE,222,353,123543,123543
SANBOK335,305345677,SANLIS335,SANAMT335,39727845,SANREV335,SANCHK335,SANLOC335,SANPRC335,50,17,14,27,FALSE,140,338,27378,27378
SANBOK337,18351762,SANLIS337,SANAMT337,23371451,SANREV337,SANCHK337,SANLOC337,SANPRC337,100,2,-1,269,FALSE,88,96,14240,14240
SANBOK177,240915570,SANLIS177,SANAMT177,32113366,SANREV177,SANCHK177,SANLOC177,SANPRC177,53,57,54,0,FALSE,162,365,45133,45133
SANBOK118,85132,SANLIS118,SANAMT118,42203080,SANREV118,SANCHK118,SANLOC118,SANPRC118,12,2,-1,335,FALSE,3,30,1422,1422
SANBOK193,6093410,SANLIS193,SANAMT193,28472791,SANREV193,SANCHK193,SANLOC193,SANPRC193,100,153,150,12,FALSE,325,353,31536,31536
SANBOK142,61398010,SANLIS142,SANAMT142,38167638,SANREV142,SANCHK142,SANLOC142,SANPRC142,93,67,64,19,TRUE,268,346,117379,117379
SANBOK286,52178915,SANLIS286,SANAMT286,34066697,SANREV286,SANCHK286,SANLOC286,SANPRC286,100,17,14,215,FALSE,149,150,19200,19200
SANBOK457,14235899,SANLIS457,SANAMT457,2783251,SANREV457,SANCHK457,SANLOC457,SANPRC457,100,20,17,164,FALSE,182,201,36371,36371
SANBOK26,29112772,SANLIS26,SANAMT26,31057117,SANREV26,SANCHK26,SANLOC26,SANPRC26,96,65,62,68,FALSE,238,297,41000,41000
SANBOK459,162565,SANLIS459,SANAMT459,20563658,SANREV459,SANCHK459,SANLOC459,SANPRC459,67,32,22,94,FALSE,152,271,45398,45398
SANBOK181,2701386,SANLIS181,SANAMT181,24181120,SANREV181,SANCHK181,SANLOC181,SANPRC181,77,1,-2,323,FALSE,27,42,9617,9617
SANBOK422,694440,SANLIS422,SANAMT422,33457138,SANREV422,SANCHK422,SANLOC422,SANPRC422,79,40,30,107,FALSE,169,258,34404,34404
SANBOK215,102523118,SANLIS215,SANAMT215,35494371,SANREV215,SANCHK215,SANLOC215,SANPRC215,45,59,56,29,TRUE,125,336,30694,30694
SANBOK114,425219401,SANLIS114,SANAMT114,52547703,SANREV114,SANCHK114,SANLOC114,SANPRC114,73,81,78,151,FALSE,130,214,75662,75662
SANBOK172,103884979,SANLIS172,SANAMT172,15987415,SANREV172,SANCHK172,SANLOC172,SANPRC172,36,21,18,0,FALSE,108,365,13796,13796
