checkInOutId,checkoutTime,minimumStay,checkinStartTime,checkinEndTime
NEWCHK283,11:00,3.0,16:00,22:00
NEWCHK284,11:00,29.0,15:00,22:00
NEWCHK285,11:00,28.0,15:00,22:00
NEWCHK286,12:00,2.0,00:00,00:00
NEWCHK287,11:00,1.0,16:00,22:00
NEWCHK288,11:00,10.0,16:00,22:00
NEWCHK289,11:00,1.0,15:00,22:00
NEWCHK290,11:00,2.0,15:00,22:00
NEWCHK291,11:00,5.0,15:00,22:00
NEWCHK292,12:00,2.0,15:00,22:00
NEWCHK293,11:00,1.0,16:00,21:00
NEWCHK294,11:00,7.0,16:00,22:00
NEWCHK295,11:00,3.0,15:00,22:00
NEWCHK296,14:00,,,22:00
NEWCHK297,11:00,2.0,15:00,22:00
NEWCHK298,11:00,1.0,15:00,22:00
NEWCHK299,11:00,1.0,00:00,00:00
NEWCHK300,11:00,30.0,15:00,02:00
NEWCHK301,11:00,30.0,16:00,22:00
NEWCHK302,12:00,1.0,16:00,02:00
NEWCHK303,12:00,1.0,16:00,02:00
NEWCHK304,11:00,1.0,15:00,22:00
NEWCHK305,11:00,30.0,15:00,22:00
NEWCHK306,12:00,1.0,16:00,02:00
NEWCHK307,12:00,1.0,16:00,02:00
NEWCHK308,11:00,30.0,15:00,22:00
NEWCHK309,11:00,27.0,16:00,22:00
NEWCHK310,10:00,30.0,18:00,22:00
NEWCHK311,10:00,2.0,16:00,22:00
NEWCHK312,10:00,1.0,16:00,22:00
NEWCHK313,11:00,1.0,16:00,22:00
NEWCHK314,11:00,1.0,16:00,23:00
NEWCHK315,11:00,30.0,18:00,22:00
NEWCHK316,11:00,2.0,15:00,22:00
NEWCHK317,10:00,3.0,16:00,22:00
NEWCHK318,10:00,1.0,15:00,22:00
NEWCHK319,12:00,3.0,12:00,22:00
NEWCHK320,12:00,1.0,15:00,22:00
NEWCHK321,11:00,3.0,16:00,22:00
NEWCHK322,10:00,1.0,15:00,21:00
NEWCHK323,11:00,5.0,15:00,22:00
NEWCHK324,10:00,1.0,15:00,22:00
NEWCHK325,10:00,30.0,15:00,00:00
NEWCHK326,11:00,1.0,16:00,22:00
NEWCHK327,12:00,2.0,14:00,22:00
NEWCHK328,12:00,5.0,15:00,22:00
NEWCHK329,11:00,1.0,15:00,22:00
NEWCHK330,11:00,29.0,15:00,22:00
NEWCHK331,10:00,3.0,15:00,22:00
NEWCHK332,11:00,55.0,16:00,22:00
NEWCHK333,11:00,3.0,15:00,23:00
NEWCHK334,11:00,1.0,14:00,18:00
NEWCHK335,11:00,14.0,15:00,22:00
NEWCHK336,11:00,30.0,16:00,22:00
NEWCHK337,12:00,1.0,16:00,02:00
NEWCHK338,11:00,2.0,16:00,22:00
NEWCHK339,11:00,1.0,16:00,22:00
NEWCHK340,11:00,30.0,12:00,19:00
NEWCHK341,11:00,1.0,15:00,00:00
NEWCHK342,12:00,30.0,14:00,22:00
NEWCHK343,10:00,10.0,15:00,22:00
NEWCHK344,11:00,90.0,14:00,22:00
NEWCHK345,11:00,30.0,15:00,22:00
NEWCHK346,11:00,7.0,00:00,00:00
NEWCHK347,12:00,2.0,15:00,22:00
NEWCHK348,10:00,2.0,15:00,22:00
NEWCHK349,11:00,1.0,15:00,22:00
NEWCHK350,11:00,2.0,15:00,20:00
NEWCHK351,10:00,3.0,15:00,22:00
NEWCHK352,16:00,29.0,00:00,00:00
NEWCHK353,11:00,29.0,15:00,22:00
NEWCHK354,11:00,3.0,15:00,22:00
NEWCHK355,11:00,1.0,15:00,22:00
NEWCHK356,11:00,2.0,00:00,00:00
NEWCHK357,11:00,1.0,16:00,02:00
NEWCHK358,13:00,15.0,13:00,22:00
NEWCHK359,11:00,3.0,15:00,22:00
NEWCHK360,11:00,29.0,15:00,22:00
NEWCHK361,12:00,7.0,12:00,22:00
NEWCHK362,10:00,60.0,15:00,20:00
NEWCHK363,11:00,2.0,14:00,22:00
NEWCHK364,12:00,30.0,12:00,22:00
NEWCHK365,13:00,8.0,17:00,23:00
NEWCHK366,11:00,30.0,15:00,23:00
NEWCHK367,11:00,1.0,15:00,22:00
NEWCHK368,12:00,30.0,12:00,22:00
NEWCHK369,11:00,30.0,15:00,22:00
NEWCHK370,11:00,2.0,00:00,00:00
NEWCHK371,11:00,1.0,15:00,22:00
NEWCHK372,11:00,4.0,16:00,22:00
NEWCHK373,11:00,1.0,15:00,22:00
NEWCHK374,10:00,3.0,15:00,22:00
NEWCHK375,11:00,1.0,15:00,22:00
NEWCHK376,11:00,3.0,15:00,22:00
NEWCHK377,11:00,1.0,16:00,02:00
NEWCHK378,11:00,3.0,15:00,22:00
NEWCHK379,10:00,1.0,13:00,00:00
NEWCHK380,11:00,28.0,15:00,22:00
NEWCHK381,10:00,1.0,15:00,22:00
NEWCHK382,11:00,2.0,15:00,00:00
NEWCHK383,11:00,30.0,15:00,22:00
NEWCHK384,12:00,14.0,11:00,23:00
NEWCHK385,11:00,2.0,16:00,02:00
NEWCHK386,10:00,4.0,15:00,22:00
NEWCHK387,11:00,15.0,14:00,22:00
NEWCHK388,11:00,5.0,15:00,20:00
NEWCHK389,10:00,7.0,15:00,22:00
NEWCHK390,11:00,1.0,13:00,22:00
NEWCHK391,08:00,1.0,20:00,22:00
NEWCHK392,11:00,2.0,15:00,22:00
NEWCHK393,11:00,2.0,15:00,22:00
NEWCHK394,11:00,3.0,14:00,22:00
NEWCHK395,10:00,1.0,11:00,22:00
NEWCHK396,12:00,2.0,15:00,22:00
NEWCHK397,11:00,1.0,15:00,22:00
NEWCHK398,11:00,4.0,15:00,22:00
NEWCHK399,11:00,5.0,00:00,00:00
NEWCHK400,11:00,2.0,15:00,02:00
NEWCHK401,11:00,29.0,15:00,22:00
NEWCHK402,11:00,1.0,16:00,22:00
NEWCHK403,11:00,5.0,15:00,22:00
NEWCHK404,11:00,21.0,15:00,22:00
NEWCHK405,11:00,2.0,15:00,00:00
NEWCHK406,11:00,30.0,10:00,20:00
NEWCHK407,11:00,3.0,13:00,23:00
NEWCHK408,10:00,1.0,15:00,22:00
NEWCHK409,10:00,7.0,15:00,22:00
NEWCHK410,11:00,3.0,14:00,22:00
NEWCHK411,12:00,1.0,15:00,21:00
NEWCHK412,11:00,2.0,15:00,22:00
NEWCHK413,10:00,2.0,15:00,00:00
NEWCHK414,12:00,31.0,00:00,00:00
NEWCHK415,11:00,1.0,15:00,22:00
NEWCHK416,11:00,1.0,16:00,22:00
NEWCHK417,11:00,1.0,12:00,22:00
NEWCHK418,11:00,1.0,15:00,22:00
NEWCHK419,11:00,30.0,15:00,22:00
NEWCHK420,11:00,2.0,16:00,22:00
NEWCHK421,11:00,31.0,16:00,22:00
NEWCHK422,11:00,20.0,15:00,22:00
NEWCHK423,11:00,28.0,16:00,21:00
NEWCHK424,11:00,27.0,16:00,22:00
NEWCHK425,11:00,1.0,16:00,22:00
NEWCHK426,12:00,2.0,15:00,22:00
NEWCHK427,11:00,31.0,16:00,22:00
NEWCHK428,12:00,30.0,15:00,22:00
NEWCHK429,12:00,1.0,15:00,22:00
NEWCHK430,11:00,1.0,15:00,22:00
NEWCHK431,11:00,7.0,16:00,22:00
NEWCHK432,11:00,2.0,15:00,22:00
NEWCHK433,11:00,2.0,15:00,22:00
NEWCHK434,11:00,1.0,15:00,22:00
NEWCHK435,11:00,1.0,15:00,22:00
NEWCHK436,12:00,1.0,17:00,23:00
NEWCHK437,11:00,2.0,15:00,22:00
NEWCHK438,11:00,30.0,16:00,22:00
NEWCHK439,11:00,2.0,15:00,22:00
NEWCHK440,13:00,3.0,16:00,22:00
NEWCHK441,11:00,1.0,15:00,22:00
NEWCHK442,11:00,2.0,16:00,22:00
NEWCHK443,12:00,1.0,15:00,22:00
NEWCHK444,10:00,1.0,16:00,02:00
NEWCHK445,11:00,2.0,15:00,22:00
NEWCHK446,12:00,2.0,15:00,22:00
NEWCHK447,11:00,3.0,15:00,22:00
NEWCHK448,12:00,1.0,15:00,22:00
NEWCHK449,10:00,1.0,16:00,22:00
NEWCHK450,11:00,1.0,15:00,22:00
NEWCHK451,10:00,1.0,16:00,20:00
NEWCHK452,11:00,7.0,16:00,22:00
NEWCHK453,11:00,4.0,15:00,22:00
NEWCHK454,11:00,3.0,16:00,22:00
NEWCHK455,11:00,1.0,15:00,22:00
NEWCHK456,10:00,1.0,14:00,22:00
NEWCHK457,11:00,4.0,14:00,21:00
NEWCHK458,10:00,2.0,15:00,22:00
NEWCHK459,11:00,7.0,16:00,22:00
NEWCHK460,11:00,7.0,15:00,22:00
NEWCHK461,11:00,30.0,14:00,22:00
NEWCHK462,11:00,2.0,16:00,22:00
NEWCHK463,12:00,1.0,15:00,22:00
NEWCHK464,11:00,27.0,16:00,22:00
NEWCHK465,11:00,1.0,15:00,22:00
NEWCHK466,11:00,2.0,15:00,22:00
NEWCHK467,11:00,2.0,15:00,22:00
NEWCHK468,11:00,3.0,16:00,22:00
NEWCHK469,11:00,1.0,15:00,00:00
NEWCHK470,10:00,1.0,15:00,22:00
NEWCHK471,10:00,4.0,16:00,23:00
NEWCHK472,11:00,14.0,15:00,22:00
NEWCHK473,12:00,7.0,15:00,21:00
NEWCHK474,12:00,5.0,13:00,15:00
NEWCHK475,11:00,3.0,16:00,22:00
NEWCHK476,11:00,10.0,15:00,19:00
NEWCHK477,11:00,1.0,15:00,22:00
NEWCHK478,11:00,2.0,17:00,22:00
NEWCHK479,11:00,6.0,15:00,00:00
NEWCHK480,12:00,31.0,00:00,00:00
NEWCHK481,11:00,5.0,15:00,21:00
NEWCHK482,11:00,2.0,16:00,22:00
NEWCHK483,11:00,30.0,15:00,22:00
NEWCHK484,11:00,2.0,16:00,22:00
NEWCHK485,10:00,120.0,15:00,20:00
NEWCHK486,11:00,2.0,16:00,22:00
NEWCHK487,11:00,5.0,17:00,22:00
NEWCHK488,14:00,30.0,00:00,00:00
NEWCHK489,11:00,5.0,16:00,00:00
NEWCHK490,11:00,2.0,00:00,00:00
NEWCHK491,10:00,4.0,15:00,22:00
NEWCHK492,11:00,1.0,15:00,22:00
NEWCHK493,10:00,5.0,15:00,22:00
NEWCHK494,12:00,1.0,15:00,22:00
NEWCHK495,11:00,2.0,16:00,22:00
NEWCHK496,12:00,2.0,13:00,21:00
NEWCHK497,11:00,3.0,15:00,22:00
NEWCHK498,10:00,1.0,15:00,22:00
NEWCHK499,11:00,1.0,00:00,00:00
NEWCHK500,11:00,28.0,16:00,00:00
SANCHK1,11:00,2.0,14:00,22:00
SANCHK2,10:00,2.0,16:00,19:00
SANCHK3,11:00,2.0,16:00,22:00
SANCHK4,12:00,2.0,00:00,00:00
SANCHK5,11:00,2.0,16:00,22:00
SANCHK6,11:00,5.0,14:00,22:00
SANCHK7,10:00,2.0,15:00,22:00
SANCHK8,11:00,2.0,13:00,22:00
SANCHK9,11:00,5.0,15:00,22:00
SANCHK10,11:00,2.0,15:00,22:00
SANCHK11,11:00,1.0,15:00,22:00
SANCHK12,11:00,2.0,15:00,22:00
SANCHK13,11:00,4.0,13:00,22:00
SANCHK14,11:00,3.0,15:00,22:00
SANCHK15,11:00,5.0,17:00,22:00
SANCHK16,11:00,1.0,15:00,22:00
SANCHK17,11:00,30.0,15:00,22:00
SANCHK18,10:00,2.0,15:00,22:00
SANCHK19,11:00,1.0,15:00,21:00
SANCHK20,11:00,3.0,16:00,22:00
SANCHK21,11:00,1.0,15:00,00:00
SANCHK22,10:00,2.0,16:00,22:00
SANCHK23,12:00,1.0,15:00,22:00
SANCHK24,11:00,1.0,15:00,22:00
SANCHK25,11:00,1.0,15:00,22:00
SANCHK26,11:00,2.0,15:00,22:00
SANCHK27,11:00,1.0,15:00,22:00
SANCHK28,11:00,3.0,15:00,22:00
SANCHK29,11:00,1.0,16:00,22:00
SANCHK30,11:00,2.0,16:00,22:00
SANCHK31,10:00,2.0,16:00,22:00
SANCHK32,10:00,30.0,16:00,23:00
SANCHK33,10:00,3.0,16:00,22:00
SANCHK34,10:00,1.0,12:00,23:00
SANCHK35,11:00,2.0,14:00,22:00
SANCHK36,11:00,30.0,16:00,22:00
SANCHK37,11:00,1.0,15:00,22:00
SANCHK38,12:00,2.0,16:00,23:00
SANCHK39,11:00,30.0,15:00,22:00
SANCHK40,11:00,30.0,15:00,22:00
SANCHK41,11:00,2.0,15:00,22:00
SANCHK42,13:00,4.0,16:00,22:00
SANCHK43,10:00,2.0,15:00,22:00
SANCHK44,11:00,2.0,15:00,22:00
SANCHK45,11:00,2.0,15:00,22:00
SANCHK46,11:00,3.0,14:00,22:00
SANCHK47,11:00,2.0,16:00,00:00
SANCHK48,11:00,1.0,16:00,22:00
SANCHK49,11:00,30.0,00:00,00:00
SANCHK50,11:00,2.0,15:00,22:00
SANCHK51,11:00,2.0,15:00,22:00
SANCHK52,11:00,30.0,00:00,00:00
SANCHK53,12:00,1.0,13:00,22:00
SANCHK54,12:00,3.0,15:00,22:00
SANCHK55,11:00,5.0,14:00,22:00
SANCHK56,11:00,1.0,16:00,22:00
SANCHK57,11:00,4.0,15:00,22:00
SANCHK58,11:00,1.0,15:00,22:00
SANCHK59,11:00,2.0,14:00,02:00
SANCHK60,11:00,2.0,15:00,22:00
SANCHK61,12:00,30.0,15:00,22:00
SANCHK62,11:00,3.0,15:00,22:00
SANCHK63,11:00,2.0,16:00,23:00
SANCHK64,11:00,4.0,13:00,22:00
SANCHK65,11:00,30.0,15:00,22:00
SANCHK66,10:00,2.0,16:00,18:00
SANCHK67,11:00,1.0,15:00,22:00
SANCHK68,11:00,30.0,15:00,22:00
SANCHK69,11:00,2.0,16:00,22:00
SANCHK70,11:00,4.0,15:00,22:00
SANCHK71,11:00,1.0,15:00,22:00
SANCHK72,11:00,2.0,15:00,22:00
SANCHK73,11:00,2.0,17:00,20:00
SANCHK74,13:00,30.0,12:00,22:00
SANCHK75,11:00,3.0,14:00,22:00
SANCHK76,11:00,1.0,16:00,22:00
SANCHK77,11:00,2.0,15:00,00:00
SANCHK78,11:00,30.0,14:00,22:00
SANCHK79,13:00,4.0,00:00,00:00
SANCHK80,10:00,1.0,16:00,22:00
SANCHK81,11:00,1.0,15:00,22:00
SANCHK82,10:00,2.0,16:00,22:00
SANCHK83,11:00,7.0,15:00,22:00
SANCHK84,10:00,2.0,13:00,00:00
SANCHK85,11:00,3.0,16:00,22:00
SANCHK86,11:00,2.0,16:00,22:00
SANCHK87,11:00,30.0,00:00,00:00
SANCHK88,11:00,2.0,00:00,00:00
SANCHK89,11:00,3.0,16:00,22:00
SANCHK90,11:00,1.0,15:00,22:00
SANCHK91,10:00,2.0,15:00,22:00
SANCHK92,11:00,3.0,14:00,22:00
SANCHK93,10:00,5.0,15:00,22:00
SANCHK94,12:00,30.0,16:00,21:00
SANCHK95,10:00,2.0,15:00,22:00
SANCHK96,11:00,4.0,15:00,22:00
SANCHK97,11:00,5.0,14:00,22:00
SANCHK98,11:00,30.0,12:00,17:00
SANCHK99,12:00,1.0,15:00,19:00
SANCHK100,10:00,1.0,16:00,00:00
SANCHK101,11:00,2.0,16:00,22:00
SANCHK102,11:00,1.0,15:00,22:00
SANCHK103,12:00,1.0,15:00,22:00
SANCHK104,11:00,2.0,12:00,22:00
SANCHK105,11:00,30.0,16:00,22:00
SANCHK106,11:00,2.0,15:00,22:00
SANCHK107,11:00,3.0,15:00,22:00
SANCHK108,11:00,1.0,15:00,22:00
SANCHK109,11:00,30.0,15:00,22:00
SANCHK110,12:00,3.0,15:00,21:00
SANCHK111,11:00,2.0,14:00,16:00
SANCHK112,11:00,30.0,17:00,22:00
SANCHK113,11:00,1.0,15:00,22:00
SANCHK114,11:00,1.0,15:00,22:00
SANCHK115,11:00,32.0,00:00,00:00
SANCHK116,11:00,5.0,16:00,22:00
SANCHK117,10:00,3.0,16:00,22:00
SANCHK118,11:00,2.0,16:00,22:00
SANCHK119,11:00,1.0,15:00,22:00
SANCHK120,11:00,2.0,15:00,22:00
SANCHK121,10:00,3.0,16:00,23:00
SANCHK122,10:00,2.0,14:00,23:00
SANCHK123,11:00,2.0,14:00,22:00
SANCHK124,11:00,1.0,15:00,22:00
SANCHK125,11:00,2.0,17:00,22:00
SANCHK126,10:00,3.0,15:00,22:00
SANCHK127,11:00,30.0,16:00,22:00
SANCHK128,11:00,1.0,15:00,22:00
SANCHK129,11:00,1.0,15:00,22:00
SANCHK130,11:00,1.0,15:00,22:00
SANCHK131,11:00,1.0,15:00,22:00
SANCHK132,11:00,4.0,15:00,23:00
SANCHK133,11:00,1.0,14:00,22:00
SANCHK134,11:00,3.0,14:00,22:00
SANCHK135,11:00,2.0,16:00,22:00
SANCHK136,11:00,1.0,15:00,22:00
SANCHK137,11:00,4.0,14:00,22:00
SANCHK138,11:00,1.0,15:00,22:00
SANCHK139,11:00,3.0,15:00,22:00
SANCHK140,11:00,3.0,13:00,22:00
SANCHK141,11:00,1.0,16:00,22:00
SANCHK142,11:00,2.0,15:00,23:00
SANCHK143,11:00,1.0,15:00,22:00
SANCHK144,11:00,4.0,15:00,22:00
SANCHK145,11:00,1.0,16:00,22:00
SANCHK146,11:00,1.0,16:00,22:00
SANCHK147,10:00,3.0,16:00,21:00
SANCHK148,11:00,1.0,15:00,22:00
SANCHK149,11:00,3.0,16:00,22:00
SANCHK150,11:00,1.0,15:00,22:00
SANCHK151,11:00,3.0,15:00,22:00
SANCHK152,11:00,2.0,15:00,22:00
SANCHK153,11:00,1.0,15:00,22:00
SANCHK154,10:00,2.0,16:00,22:00
SANCHK155,12:00,1.0,15:00,22:00
SANCHK156,11:00,3.0,16:00,22:00
SANCHK157,11:00,1.0,16:00,02:00
SANCHK158,11:00,2.0,16:00,22:00
SANCHK159,11:00,30.0,15:00,22:00
SANCHK160,10:00,2.0,15:00,22:00
SANCHK161,11:00,1.0,15:00,22:00
SANCHK162,11:00,1.0,16:00,22:00
SANCHK163,11:00,9.0,00:00,00:00
SANCHK164,11:00,7.0,16:00,22:00
SANCHK165,11:00,2.0,00:00,00:00
SANCHK166,11:00,3.0,16:00,23:00
SANCHK167,11:00,3.0,15:00,00:00
SANCHK168,12:00,30.0,12:00,21:00
SANCHK169,11:00,1.0,15:00,22:00
SANCHK170,11:00,30.0,16:00,23:00
SANCHK171,12:00,3.0,15:00,22:00
SANCHK172,11:00,1.0,15:00,21:00
SANCHK173,11:00,5.0,15:00,22:00
SANCHK174,11:00,1.0,15:00,23:00
SANCHK175,11:00,1.0,15:00,22:00
SANCHK176,11:00,1.0,16:00,22:00
SANCHK177,12:00,1.0,15:00,20:00
SANCHK178,11:00,5.0,15:00,22:00
SANCHK179,11:00,2.0,15:00,22:00
SANCHK180,12:00,4.0,15:00,22:00
SANCHK181,11:00,30.0,15:00,22:00
SANCHK182,11:00,1.0,14:00,22:00
SANCHK183,12:00,28.0,14:00,21:00
SANCHK184,11:00,2.0,16:00,00:00
SANCHK185,12:00,1.0,15:00,22:00
SANCHK186,11:00,30.0,15:00,00:00
SANCHK187,10:00,4.0,14:00,22:00
SANCHK188,11:00,2.0,14:00,22:00
SANCHK189,12:00,3.0,16:00,22:00
SANCHK190,11:00,1.0,14:00,22:00
SANCHK191,11:00,5.0,16:00,19:00
SANCHK192,11:00,4.0,16:00,22:00
SANCHK193,11:00,1.0,15:00,22:00
SANCHK194,11:00,2.0,15:00,01:00
SANCHK195,11:00,30.0,15:00,22:00
SANCHK196,11:00,1.0,15:00,22:00
SANCHK197,11:00,30.0,15:00,22:00
SANCHK198,12:00,2.0,15:00,23:00
SANCHK199,10:00,2.0,16:00,22:00
SANCHK200,12:00,2.0,16:00,22:00
SANCHK201,12:00,3.0,15:00,22:00
SANCHK202,11:00,1.0,15:00,22:00
SANCHK203,10:00,2.0,16:00,22:00
SANCHK204,11:00,1.0,15:00,22:00
SANCHK205,12:00,1.0,15:00,22:00
SANCHK206,11:00,2.0,15:00,22:00
SANCHK207,11:00,2.0,15:00,22:00
SANCHK208,11:00,30.0,16:00,00:00
SANCHK209,11:00,1.0,15:00,22:00
SANCHK210,11:00,4.0,00:00,00:00
SANCHK211,12:00,4.0,00:00,00:00
SANCHK212,11:00,2.0,15:00,22:00
SANCHK213,11:00,1.0,15:00,21:00
SANCHK214,11:00,1.0,14:00,22:00
SANCHK215,11:00,1.0,15:00,23:00
SANCHK216,11:00,4.0,15:00,22:00
SANCHK217,10:00,30.0,15:00,22:00
SANCHK218,11:00,30.0,15:00,22:00
SANCHK219,11:00,3.0,15:00,22:00
SANCHK220,11:00,3.0,15:00,22:00
SANCHK221,10:00,3.0,14:00,00:00
SANCHK222,16:00,3.0,00:00,00:00
SANCHK223,11:00,30.0,15:00,22:00
SANCHK224,12:00,30.0,15:00,00:00
SANCHK225,12:00,2.0,14:00,22:00
SANCHK226,11:00,4.0,16:00,22:00
SANCHK227,11:00,3.0,15:00,22:00
SANCHK228,11:00,1.0,15:00,22:00
SANCHK229,11:00,30.0,15:00,22:00
SANCHK230,11:00,4.0,15:00,22:00
SANCHK231,11:00,1.0,15:00,00:00
SANCHK232,11:00,30.0,00:00,00:00
SANCHK233,11:00,2.0,15:00,22:00
SANCHK234,10:00,4.0,16:00,22:00
SANCHK235,11:00,2.0,15:00,22:00
SANCHK236,12:00,3.0,15:00,22:00
SANCHK237,11:00,2.0,15:00,22:00
SANCHK238,12:00,7.0,00:00,00:00
SANCHK239,12:00,30.0,16:00,22:00
SANCHK240,10:00,2.0,16:00,22:00
SANCHK241,10:00,30.0,15:00,22:00
SANCHK242,11:00,2.0,15:00,22:00
SANCHK243,10:00,2.0,15:00,22:00
SANCHK244,12:00,2.0,15:00,22:00
SANCHK245,11:00,2.0,16:00,00:00
SANCHK246,11:00,30.0,15:00,22:00
SANCHK247,11:00,2.0,15:00,20:00
SANCHK248,11:00,1.0,14:00,22:00
SANCHK249,12:00,1.0,15:00,19:00
SANCHK250,11:00,6.0,00:00,00:00
SANCHK251,11:00,2.0,15:00,22:00
SANCHK252,12:00,2.0,15:00,22:00
SANCHK253,10:00,3.0,15:00,22:00
SANCHK254,11:00,30.0,15:00,22:00
SANCHK255,11:00,1.0,16:00,22:00
SANCHK256,11:00,3.0,00:00,00:00
SANCHK257,11:00,3.0,16:00,22:00
SANCHK258,11:00,2.0,15:00,22:00
SANCHK259,11:00,2.0,16:00,22:00
SANCHK260,11:00,1.0,15:00,21:00
SANCHK261,11:00,2.0,15:00,01:00
SANCHK262,11:00,1.0,15:00,22:00
SANCHK263,11:00,4.0,15:00,22:00
SANCHK264,11:00,1.0,15:00,22:00
SANCHK265,10:00,1.0,15:00,21:00
SANCHK266,11:00,2.0,15:00,22:00
SANCHK267,10:00,3.0,15:00,22:00
SANCHK268,11:00,2.0,14:00,22:00
SANCHK269,11:00,3.0,16:00,22:00
SANCHK270,11:00,2.0,16:00,22:00
SANCHK271,11:00,2.0,15:00,20:00
SANCHK272,11:00,2.0,15:00,22:00
SANCHK273,11:00,1.0,15:00,22:00
SANCHK274,12:00,2.0,15:00,22:00
SANCHK275,11:00,1.0,15:00,22:00
SANCHK276,11:00,3.0,15:00,22:00
SANCHK277,12:00,2.0,15:00,21:00
SANCHK278,11:00,2.0,15:00,22:00
SANCHK279,12:00,3.0,15:00,22:00
SANCHK280,11:00,30.0,16:00,22:00
SANCHK281,11:00,2.0,14:00,22:00
SANCHK282,10:00,1.0,12:00,23:00
SANCHK283,11:00,30.0,15:00,22:00
SANCHK284,11:00,1.0,15:00,22:00
SANCHK285,11:00,6.0,15:00,02:00
SANCHK286,11:00,3.0,15:00,22:00
SANCHK287,10:00,2.0,17:00,22:00
SANCHK288,11:00,3.0,15:00,22:00
SANCHK289,11:00,1.0,14:00,22:00
SANCHK290,12:00,1.0,18:00,22:00
SANCHK291,11:00,2.0,14:00,23:00
SANCHK292,11:00,2.0,15:00,22:00
SANCHK293,11:00,3.0,15:00,22:00
SANCHK294,11:00,30.0,15:00,22:00
SANCHK295,11:00,30.0,00:00,00:00
SANCHK296,10:00,2.0,16:00,22:00
SANCHK297,12:00,7.0,14:00,22:00
SANCHK298,10:00,2.0,15:00,22:00
SANCHK299,11:00,30.0,16:00,22:00
SANCHK300,10:00,3.0,15:00,22:00
SANCHK301,12:00,2.0,15:00,22:00
SANCHK302,11:00,1.0,16:00,00:00
SANCHK303,11:00,4.0,15:00,22:00
SANCHK304,10:00,2.0,16:00,22:00
SANCHK305,12:00,2.0,15:00,22:00
SANCHK306,11:00,1.0,15:00,22:00
SANCHK307,11:00,2.0,15:00,22:00
SANCHK308,11:00,2.0,16:00,22:00
SANCHK309,11:00,7.0,15:00,21:00
SANCHK310,11:00,3.0,14:00,22:00
SANCHK311,11:00,5.0,15:00,22:00
SANCHK312,10:00,30.0,16:00,20:00
SANCHK313,11:00,3.0,16:00,22:00
SANCHK314,11:00,2.0,16:00,22:00
SANCHK315,11:00,7.0,13:00,22:00
SANCHK316,11:00,1.0,15:00,23:00
SANCHK317,11:00,32.0,00:00,00:00
SANCHK318,11:00,30.0,16:00,02:00
SANCHK319,11:00,30.0,15:00,22:00
SANCHK320,11:00,1.0,15:00,22:00
SANCHK321,11:00,3.0,15:00,22:00
SANCHK322,10:00,3.0,16:00,22:00
SANCHK323,11:00,30.0,15:00,22:00
SANCHK324,12:00,1.0,15:00,22:00
SANCHK325,11:00,5.0,16:00,22:00
SANCHK326,10:00,2.0,15:00,22:00
SANCHK327,11:00,2.0,15:00,22:00
SANCHK328,11:00,1.0,15:00,22:00
SANCHK329,11:00,1.0,15:00,22:00
SANCHK330,11:00,1.0,15:00,22:00
SANCHK331,11:00,30.0,13:00,22:00
SANCHK332,11:00,14.0,15:00,22:00
SANCHK333,10:00,1.0,15:00,22:00
SANCHK334,12:00,1.0,15:00,02:00
SANCHK335,11:00,5.0,14:00,22:00
SANCHK336,10:00,2.0,16:00,22:00
SANCHK337,11:00,30.0,16:00,22:00
SANCHK338,11:00,2.0,16:00,22:00
SANCHK339,11:00,4.0,15:00,22:00
SANCHK340,11:00,3.0,15:00,22:00
SANCHK341,11:00,2.0,16:00,22:00
SANCHK342,11:00,1.0,16:00,02:00
SANCHK343,11:00,3.0,16:00,22:00
SANCHK344,11:00,3.0,16:00,22:00
SANCHK345,11:00,3.0,15:00,22:00
SANCHK346,11:00,1.0,00:00,00:00
SANCHK347,11:00,2.0,16:00,20:00
SANCHK348,12:00,30.0,15:00,22:00
SANCHK349,12:00,2.0,15:00,22:00
SANCHK350,12:00,2.0,15:00,22:00
SANCHK351,11:00,4.0,15:00,22:00
SANCHK352,12:00,30.0,15:00,22:00
SANCHK353,11:00,2.0,15:00,22:00
SANCHK354,11:00,30.0,15:00,21:00
SANCHK355,11:00,30.0,15:00,22:00
SANCHK356,11:00,3.0,15:00,22:00
SANCHK357,11:00,30.0,15:00,22:00
SANCHK358,12:00,2.0,15:00,22:00
SANCHK359,11:00,30.0,16:00,22:00
SANCHK360,11:00,2.0,15:00,22:00
SANCHK361,11:00,4.0,15:00,22:00
SANCHK362,11:00,32.0,00:00,00:00
SANCHK363,11:00,30.0,15:00,22:00
SANCHK364,12:00,1.0,15:00,22:00
SANCHK365,11:00,30.0,16:00,22:00
SANCHK366,11:00,2.0,15:00,22:00
SANCHK367,11:00,1.0,15:00,22:00
SANCHK368,11:00,3.0,15:00,22:00
SANCHK369,11:00,4.0,15:00,22:00
SANCHK370,10:00,2.0,15:00,22:00
SANCHK371,11:00,5.0,16:00,22:00
SANCHK372,11:00,1.0,16:00,22:00
SANCHK373,10:00,2.0,15:00,23:00
SANCHK374,11:00,1.0,15:00,00:00
SANCHK375,10:00,3.0,00:00,00:00
SANCHK376,11:00,2.0,15:00,22:00
SANCHK377,11:00,1.0,14:00,23:00
SANCHK378,11:00,1.0,15:00,22:00
SANCHK379,11:00,4.0,15:00,22:00
