locationId,country,state,city,zipcode,longitude,latitude,exactLocation
LONLOC361,GB,UK,Unknown,W1W 8,-0.1392,51.51582,False
LONLOC362,GB,UK,Unknown,W1T 2,-0.13476,51.51873,False
LONLOC363,GB,UK,Unknown,W1T 2,-0.13639,51.52038,False
LONLOC364,GB,UK,Unknown,NW1 8,-0.14753,51.54336,False
LONLOC365,GB,UK,Unknown,NW1 9,-0.13605,51.54291,False
LONLOC366,GB,UK,Unknown,W13 9,-0.32002,51.50611,False
LONLOC367,GB,UK,Unknown,W3 9,-0.27942,51.50724,False
LONLOC368,GB,UK,Unknown,HA9 6,-0.28588,51.55127,False
LONLOC369,GB,UK,Unknown,HA9 0,-0.27689,51.5604,False
LONLOC370,GB,UK,Unknown,W12 7,-0.22321,51.50598,False
LONLOC371,GB,UK,Unknown,W12 8,-0.220160568,51.50545577,False
LONLOC372,GB,UK,Unknown,W12 0,-0.224993908,51.51709658,False
LONLOC373,GB,UK,Unknown,W14 0,-0.21773,51.5015,False
LONLOC374,GB,UK,Unknown,W10 6,-0.212977002,51.5214294,False
LONLOC375,GB,UK,Unknown,W10 5,-0.20949,51.51762,False
LONLOC376,GB,UK,Unknown,W9 2,-0.193793566,51.52822367,False
LONLOC377,GB,UK,Unknown,NW2 4,-0.21115,51.55057,False
LONLOC378,GB,UK,Unknown,W2 3,-0.187,51.513,True
LONLOC379,GB,UK,Unknown,SW1X 9,-0.160773726,51.50114003,False
LONLOC380,GB,UK,Unknown,W2 2,-0.165669661,51.5158782,False
LONLOC381,GB,UK,Unknown,W1J 6,-0.14475,51.51042,False
LONLOC382,GB,UK,Unknown,W1J 9,-0.142,51.508,True
LONLOC383,GB,UK,Unknown,W1U 7,-0.15482,51.51882,False
LONLOC384,GB,UK,Unknown,W1G 0,-0.14602,51.51604,False
LONLOC385,GB,UK,Unknown,WC1E 6,-0.13094,51.52035,False
LONLOC386,GB,UK,Unknown,NW3 4,-0.16598,51.5483,False
LONLOC387,GB,UK,Unknown,NW3 4,-0.15784,51.54743,False
LONLOC388,GB,UK,Unknown,NW3 2,-0.1547,51.54424,False
LONLOC389,GB,UK,Unknown,NW1 8,-0.1485,51.54379,False
LONLOC390,GB,UK,Unknown,SE15 2,-0.05665,51.47613,False
LONLOC391,GB,UK,Unknown,SE8 3,-0.01997228,51.48208809,False
LONLOC392,GB,UK,Unknown,E14 3,-0.007,51.498,True
LONLOC393,GB,UK,Unknown,UB5 6,-0.3771,51.5397,False
LONLOC394,GB,UK,Unknown,HA2 8,-0.354,51.563,True
LONLOC395,GB,UK,Unknown,W10 6,-0.222589341,51.52041733,False
LONLOC396,GB,UK,Unknown,W2 4,-0.19536,51.50978,False
LONLOC397,GB,UK,Unknown,W2 4,-0.192,51.514,True
LONLOC398,GB,UK,Unknown,NW6 5,-0.19515,51.53081,False
LONLOC399,GB,UK,Unknown,NW6 1,-0.19318,51.55125,False
LONLOC400,GB,UK,Unknown,W2 1,-0.168435665,51.52043287,False
LONLOC401,GB,UK,Unknown,W1S 1,-0.143,51.514,True
LONLOC402,GB,UK,Unknown,WC2N 5,-0.1252,51.50659,False
LONLOC403,GB,UK,Unknown,W1F 8,-0.133,51.514,True
LONLOC404,GB,UK,Unknown,W1D 5,-0.132,51.513,True
LONLOC405,GB,UK,Unknown,NW1 3,-0.141,51.528,True
LONLOC406,GB,UK,Unknown,W1T 5,-0.14,51.524,True
LONLOC407,GB,UK,Unknown,NW1 1,-0.131,51.53,True
LONLOC408,GB,UK,Unknown,NW3 6,-0.17766,51.55731,False
LONLOC409,GB,UK,Unknown,SE15 1,-0.054,51.481,True
LONLOC410,GB,UK,Unknown,HA1 4,-0.35659,51.58377,False
LONLOC411,GB,UK,Unknown,NW9 5,-0.2506,51.60032,False
LONLOC412,GB,UK,Unknown,W12 7,-0.236428884,51.5103961,False
LONLOC413,GB,UK,Unknown,W8 4,-0.19363,51.509,False
LONLOC414,GB,UK,Unknown,W2 5,-0.1877,51.51913,False
LONLOC415,GB,UK,Unknown,NW2 3,-0.2173,51.55196,False
LONLOC416,GB,UK,Unknown,SW7 1,-0.162561578,51.5011976,False
LONLOC417,GB,UK,Unknown,W2 2,-0.16557,51.51465,False
LONLOC418,GB,UK,Unknown,W9 1,-0.18165,51.52711,False
LONLOC419,GB,UK,Unknown,NW8 8,-0.174615988,51.52412978,False
LONLOC420,GB,UK,Unknown,W1F 0,-0.13513,51.51372,False
LONLOC421,GB,UK,Unknown,W1D 5,-0.132,51.513,True
LONLOC422,GB,UK,Unknown,W1D 5,-0.13171,51.51319,False
LONLOC423,GB,UK,Unknown,WC2H 0,-0.13106,51.51477,False
LONLOC424,GB,UK,Unknown,W1U 5,-0.1559,51.52086,False
LONLOC425,GB,UK,Unknown,W1T 6,-0.1416,51.5234,False
LONLOC426,GB,UK,Unknown,W1W 5,-0.14008,51.52135,False
LONLOC427,GB,UK,Unknown,NW3 6,-0.180907405,51.55010043,False
LONLOC428,GB,UK,Unknown,NW1 8,-0.145664607,51.54312978,False
LONLOC429,GB,UK,Unknown,E14 9,-0.01498,51.49471,False
LONLOC430,GB,UK,Unknown,W5 4,-0.289,51.504,True
LONLOC431,GB,UK,Unknown,HA9 0,-0.282,51.555,True
LONLOC432,GB,UK,Unknown,W12 7,-0.2346,51.50686,False
LONLOC433,GB,UK,Unknown,W12 0,-0.244,51.514,True
LONLOC434,GB,UK,Unknown,W11 4,-0.20807,51.50982,False
LONLOC435,GB,UK,Unknown,W8 4,-0.193,51.507,True
LONLOC436,GB,UK,Unknown,W11 3,-0.195603113,51.50905977,False
LONLOC437,GB,UK,Unknown,NW10 4,-0.24719,51.53979,False
LONLOC438,GB,UK,Unknown,NW10 5,-0.23401,51.53252,False
LONLOC439,GB,UK,Unknown,W9 3,-0.20485,51.53242,False
LONLOC440,GB,UK,Unknown,NW6 3,-0.19074,51.54314,False
LONLOC441,GB,UK,Unknown,NW2 3,-0.20635,51.54736,False
LONLOC442,GB,UK,Unknown,SW7 1,-0.169,51.501,True
LONLOC443,GB,UK,Unknown,SW1X 9,-0.1611,51.50022,False
LONLOC444,GB,UK,Unknown,W1H 2,-0.161,51.51831,False
LONLOC445,GB,UK,Unknown,NW1 4,-0.15969,51.52508,False
LONLOC446,GB,UK,Unknown,W1D 5,-0.131,51.513,True
LONLOC447,GB,UK,Unknown,NW1 4,-0.14354,51.52806,False
LONLOC448,GB,UK,Unknown,NW1 8,-0.148487176,51.54186032,False
LONLOC449,GB,UK,Unknown,NW5 3,-0.14499,51.55088,False
LONLOC450,GB,UK,Unknown,SE15 2,-0.05532,51.46889,False
LONLOC451,GB,UK,Unknown,NW10 7,-0.267,51.531,True
LONLOC452,GB,UK,Unknown,HA0 2,-0.30578,51.55729,False
LONLOC453,GB,UK,Unknown,HA7 2,-0.317646315,51.60168156,False
LONLOC454,GB,UK,Unknown,NW9 9,-0.284313246,51.59221132,False
LONLOC455,GB,UK,Unknown,W12 8,-0.222016897,51.50562648,False
LONLOC456,GB,UK,Unknown,W14 0,-0.21805,51.50052,False
LONLOC457,GB,UK,Unknown,NW10 5,-0.21789,51.52979,False
LONLOC458,GB,UK,Unknown,W9 1,-0.192,51.529,True
LONLOC459,GB,UK,Unknown,W2 3,-0.17984,51.51403,False
LONLOC460,GB,UK,Unknown,W2 2,-0.16503,51.5153,False
LONLOC461,GB,UK,Unknown,NW8 8,-0.17198,51.52268,False
LONLOC462,GB,UK,Unknown,W2 2,-0.169,51.516,True
LONLOC463,GB,UK,Unknown,W1F 0,-0.13282,51.51297,False
LONLOC464,GB,UK,Unknown,W1T 6,-0.139,51.522,True
LONLOC465,GB,UK,Unknown,W1T 2,-0.135877997,51.52053143,False
LONLOC466,GB,UK,Unknown,NW1 7,-0.144999014,51.53831354,False
LONLOC467,GB,UK,Unknown,NW1 7,-0.14476,51.54083,False
LONLOC468,GB,UK,Unknown,NW1 7,-0.13948,51.53376,False
LONLOC469,GB,UK,Unknown,SE16 7,-0.034819991,51.49365523,False
LONLOC470,GB,UK,Unknown,UB10 0,-0.47016,51.54277,False
LONLOC471,GB,UK,Unknown,W3 8,-0.279,51.50492,False
LONLOC472,GB,UK,Unknown,HA9 8,-0.28912,51.5549,False
LONLOC473,GB,UK,Unknown,W12 0,-0.2474079,51.51408325,False
LONLOC474,GB,UK,Unknown,W12 7,-0.23506,51.51211,False
LONLOC475,GB,UK,Unknown,W10 6,-0.219,51.513,True
LONLOC476,GB,UK,Unknown,NW6 7,-0.21794,51.54319,False
LONLOC477,GB,UK,Unknown,NW2 4,-0.20868,51.54733,False
LONLOC478,GB,UK,Unknown,W2 1,-0.175,51.515,True
LONLOC479,GB,UK,Unknown,W2 1,-0.17692,51.51881,False
LONLOC480,GB,UK,Unknown,NW1 5,-0.166766103,51.52103846,False
LONLOC481,GB,UK,Unknown,NW1 6,-0.16688,51.52429,False
LONLOC482,GB,UK,Unknown,NW1 6,-0.16651,51.52484,False
LONLOC483,GB,UK,Unknown,W1F 0,-0.13394,51.51219,False
LONLOC484,GB,UK,Unknown,WC2H 7,-0.12922,51.51164,False
LONLOC485,GB,UK,Unknown,W1U 2,-0.14981,51.51744,False
LONLOC486,GB,UK,Unknown,W1W 6,-0.141598284,51.51964388,False
LONLOC487,GB,UK,Unknown,W1T 2,-0.13641,51.52023,False
LONLOC488,GB,UK,Unknown,SE13 5,-0.00736,51.465,False
LONLOC489,GB,UK,Unknown,SE14 6,-0.033573275,51.47255293,False
LONLOC490,GB,UK,Unknown,SE10 9,-0.012,51.482,True
LONLOC491,GB,UK,Unknown,NW10 7,-0.282,51.53,True
LONLOC492,GB,UK,Unknown,HA9 9,-0.27897,51.56312,False
LONLOC493,GB,UK,Unknown,W2 4,-0.18873,51.51462,False
LONLOC494,GB,UK,Unknown,W9 2,-0.18912,51.52318,False
LONLOC495,GB,UK,Unknown,W9 2,-0.195,51.527,True
LONLOC496,GB,UK,Unknown,W9 2,-0.18916,51.52573,False
LONLOC497,GB,UK,Unknown,NW10 3,-0.227352659,51.53751945,False
LONLOC498,GB,UK,Unknown,NW6 7,-0.19831,51.53836,False
LONLOC499,GB,UK,Unknown,NW6 5,-0.18816,51.53231,False
LONLOC500,GB,UK,Unknown,NW6 5,-0.19068,51.53782,False
MIALOC1,US,Florida,Unknown,33145,-80.236,25.754,True
MIALOC2,US,Florida,Unknown,33131,-80.189,25.769,True
MIALOC3,US,Florida,Unknown,33127,-80.19783,25.82535,False
MIALOC4,US,Florida,Unknown,33133,-80.23981,25.72852,False
MIALOC5,US,Florida,Unknown,33132,-80.18575,25.79072,False
MIALOC6,US,Florida,Unknown,33131,-80.19062,25.76993,False
MIALOC7,US,Florida,Unknown,33131,-80.18772,25.76802,False
MIALOC8,US,Florida,Unknown,33132,-80.18996,25.77801,False
MIALOC9,US,Florida,Unknown,33131,-80.19,25.76,True
MIALOC10,US,Florida,Unknown,33127,-80.19842,25.81978,False
MIALOC11,US,Florida,Unknown,33138,-80.1897,25.85044,False
MIALOC12,US,Florida,Unknown,33127,-80.19932,25.82734,False
MIALOC13,US,Florida,Unknown,33138,-80.17881,25.85184,False
MIALOC14,US,Florida,Unknown,33137,-80.1926,25.80835,False
MIALOC15,US,Florida,Unknown,33132,-80.18725,25.77785,False
MIALOC16,US,Florida,Unknown,33127,-80.2112,25.80385,False
MIALOC17,US,Florida,Unknown,33145,-80.25155,25.75689,False
MIALOC18,US,Florida,Unknown,33135,-80.223,25.764,True
MIALOC19,US,Florida,Unknown,33135,-80.21537,25.7651,False
MIALOC20,US,Florida,Unknown,33132,-80.18703,25.792,False
MIALOC21,US,Florida,Unknown,33145,-80.24698,25.74754,False
MIALOC22,US,Florida,Unknown,33127,-80.20485,25.82425,False
MIALOC23,US,Florida,Unknown,33133,-80.25588,25.73209,False
MIALOC24,US,Florida,Unknown,33131,-80.18974,25.76064,False
MIALOC25,US,Florida,Unknown,33127,-80.21307,25.81236,False
MIALOC26,US,Florida,Unknown,33137,-80.19,25.803,True
MIALOC27,US,Florida,Unknown,33130,-80.19078,25.76964,False
MIALOC28,US,Florida,Unknown,33138,-80.17845,25.85374,False
MIALOC29,US,Florida,Unknown,33135,-80.219,25.765,True
MIALOC30,US,Florida,Unknown,33131,-80.19012,25.77146,False
MIALOC31,US,Florida,Unknown,33135,-80.23949,25.76727,False
MIALOC32,US,Florida,Unknown,33135,-80.22166,25.76378,False
MIALOC33,US,Florida,Unknown,33133,-80.24007,25.73044,False
MIALOC34,US,Florida,Unknown,33131,-80.18961,25.76058,False
MIALOC35,US,Florida,Unknown,33131,-80.18810831,25.76985142,False
MIALOC36,US,Florida,Unknown,33133,-80.24024,25.73037,False
MIALOC37,US,Florida,Unknown,33127,-80.20245,25.829,False
MIALOC38,US,Florida,Unknown,33131,-80.19107,25.77487,False
MIALOC39,US,Florida,Unknown,33132,-80.186,25.791,True
MIALOC40,US,Florida,Unknown,33131,-80.18912645,25.76231595,False
MIALOC41,US,Florida,Unknown,33132,-80.18579,25.79033,False
MIALOC42,US,Florida,Unknown,33131,-80.18996,25.75918,False
MIALOC43,US,Florida,Unknown,33126,-80.25993,25.77515,False
MIALOC44,US,Florida,Unknown,33131,-80.18982,25.76068,False
MIALOC45,US,Florida,Unknown,33131,-80.189,25.769,True
MIALOC46,US,Florida,Unknown,33133,-80.24166,25.72611,False
MIALOC47,US,Florida,Unknown,33131,-80.18988,25.76814,False
MIALOC48,US,Florida,Unknown,33145,-80.23219,25.75706,False
MIALOC49,US,Florida,Unknown,33132,-80.18909,25.7766,False
MIALOC50,US,Florida,Unknown,33131,-80.18851,25.76844,False
MIALOC51,US,Florida,Unknown,33133,-80.24173,25.72834,False
MIALOC52,US,Florida,Unknown,33137,-80.19114,25.81688,False
MIALOC53,US,Florida,Unknown,33133,-80.23145,25.74377,False
MIALOC54,US,Florida,Unknown,33129,-80.21013,25.75195,False
MIALOC55,US,Florida,Unknown,33130,-80.21445,25.76617,False
MIALOC56,US,Florida,Unknown,33131,-80.19262,25.75969,False
MIALOC57,US,Florida,Unknown,33137,-80.19199,25.80018,False
MIALOC58,US,Florida,Unknown,33127,-80.20517,25.82723,False
MIALOC59,US,Florida,Unknown,33130,-80.193,25.766,True
MIALOC60,US,Florida,Unknown,33126,-80.28456,25.77863,False
MIALOC61,US,Florida,Unknown,33137,-80.19135,25.80371,False
MIALOC62,US,Florida,Unknown,33132,-80.19233,25.78195,False
MIALOC63,US,Florida,Unknown,33138,-80.184,25.851,True
MIALOC64,US,Florida,Unknown,33131,-80.189,25.765,True
MIALOC65,US,Florida,Unknown,33131,-80.1918,25.76962,False
MIALOC66,US,Florida,Unknown,33135,-80.222,25.763,True
MIALOC67,US,Florida,Unknown,33131,-80.189,25.769,True
MIALOC68,US,Florida,Unknown,33131,-80.18818,25.7676,False
MIALOC69,US,Florida,Unknown,33138,-80.17513,25.84612,False
MIALOC70,US,Florida,Unknown,33137,-80.19,25.808,True
MIALOC71,US,Florida,Unknown,33137,-80.19068,25.80987,False
MIALOC72,US,Florida,Unknown,33133,-80.23945,25.72698,False
MIALOC73,US,Florida,Unknown,33133,-80.24893,25.73308,False
MIALOC74,US,Florida,Unknown,33131,-80.189,25.77,True
MIALOC75,US,Florida,Unknown,33137,-80.18777391,25.80453663,False
MIALOC76,US,Florida,Unknown,33137,-80.19109,25.80871,False
MIALOC77,US,Florida,Unknown,33132,-80.18905,25.78235,False
MIALOC78,US,Florida,Unknown,33134,-80.25827,25.73778,False
MIALOC79,US,Florida,Unknown,33131,-80.18946,25.76136,False
MIALOC80,US,Florida,Unknown,33137,-80.18299,25.83168,False
MIALOC81,US,Florida,Unknown,33131,-80.1909,25.76053,False
MIALOC82,US,Florida,Unknown,33133,-80.23847,25.73151,False
MIALOC83,US,Florida,Unknown,33130,-80.20771,25.77109,False
MIALOC84,US,Florida,Unknown,33134,-80.25945,25.73709,False
MIALOC85,US,Florida,Unknown,33137,-80.19,25.827,True
MIALOC86,US,Florida,Unknown,33145,-80.23217,25.75691,False
MIALOC87,US,Florida,Unknown,33132,-80.187,25.792,True
MIALOC88,US,Florida,Unknown,33135,-80.21698,25.76244,False
MIALOC89,US,Florida,Unknown,33126,-80.26288,25.77822,False
MIALOC90,US,Florida,Unknown,33145,-80.24288,25.7458,False
MIALOC91,US,Florida,Unknown,33138,-80.17401,25.85013,False
MIALOC92,US,Florida,Unknown,33133,-80.24728,25.74374,False
MIALOC93,US,Florida,Unknown,33133,-80.24,25.727,True
MIALOC94,US,Florida,Unknown,33127,-80.19927,25.8138,False
MIALOC95,US,Florida,Unknown,33127,-80.19666,25.80661,False
MIALOC96,US,Florida,Unknown,33131,-80.18931,25.76113,False
MIALOC97,US,Florida,Unknown,33127,-80.20469,25.8191,False
MIALOC98,US,Florida,Unknown,33133,-80.24007,25.73038,False
MIALOC99,US,Florida,Unknown,33125,-80.23881,25.78398,False
MIALOC100,US,Florida,Unknown,33132,-80.18889,25.77611,False
MIALOC101,US,Florida,Unknown,33131,-80.19106,25.77089,False
MIALOC102,US,Florida,Unknown,33133,-80.241,25.727,True
MIALOC103,US,Florida,Unknown,33132,-80.18796,25.79025,False
MIALOC104,US,Florida,Unknown,33127,-80.20369,25.81983,False
MIALOC105,US,Florida,Unknown,33137,-80.19316,25.80753,False
MIALOC106,US,Florida,Unknown,33131,-80.18951,25.76244,False
MIALOC107,US,Florida,Unknown,33145,-80.24592,25.74808,False
MIALOC108,US,Florida,Unknown,33131,-80.19025,25.77426,False
MIALOC109,US,Florida,Unknown,33132,-80.16697,25.77029,False
MIALOC110,US,Florida,Unknown,33129,-80.2096,25.75633,False
MIALOC111,US,Florida,Unknown,33133,-80.22969,25.73939,False
MIALOC112,US,Florida,Unknown,33131,-80.19,25.762,True
MIALOC113,US,Florida,Unknown,33131,-80.19059,25.76273,False
MIALOC114,US,Florida,Unknown,33132,-80.186,25.791,True
MIALOC115,US,Florida,Unknown,33133,-80.24356,25.73917,False
MIALOC116,US,Florida,Unknown,33129,-80.20279,25.76048,False
MIALOC117,US,Florida,Unknown,33131,-80.19116,25.76046,False
MIALOC118,US,Florida,Unknown,33135,-80.22322,25.76838,False
MIALOC119,US,Florida,Unknown,33125,-80.21971,25.7826,False
MIALOC120,US,Florida,Unknown,33131,-80.19121,25.76008,False
MIALOC121,US,Florida,Unknown,33131,-80.19088,25.76283,False
MIALOC122,US,Florida,Unknown,33131,-80.18979,25.77294,False
MIALOC123,US,Florida,Unknown,33133,-80.24173,25.72666,False
MIALOC124,US,Florida,Unknown,33127,-80.20459,25.82369,False
MIALOC125,US,Florida,Unknown,33133,-80.25447,25.73188,False
MIALOC126,US,Florida,Unknown,33150,-80.20599,25.8374,False
MIALOC127,US,Florida,Unknown,33135,-80.23425,25.76331,False
MIALOC128,US,Florida,Unknown,33127,-80.19926,25.80404,False
MIALOC129,US,Florida,Unknown,33133,-80.23795,25.73014,False
MIALOC130,US,Florida,Unknown,33132,-80.19115,25.77709,False
MIALOC131,US,Florida,Unknown,33132,-80.186,25.791,True
MIALOC132,US,Florida,Unknown,33131,-80.1903,25.76965,False
MIALOC133,US,Florida,Unknown,33133,-80.22337,25.74121,False
MIALOC134,US,Florida,Unknown,33135,-80.22962,25.76128,False
MIALOC135,US,Florida,Unknown,33130,-80.194,25.7642,False
MIALOC136,US,Florida,Unknown,33127,-80.19824,25.82741,False
MIALOC137,US,Florida,Unknown,33131,-80.19,25.769,True
MIALOC138,US,Florida,Unknown,33145,-80.24536,25.74492,False
MIALOC139,US,Florida,Unknown,33133,-80.24131,25.72612,False
MIALOC140,US,Florida,Unknown,33135,-80.25507,25.76921,False
MIALOC141,US,Florida,Unknown,33133,-80.25328,25.72862,False
MIALOC142,US,Florida,Unknown,33130,-80.20697,25.77149,False
MIALOC143,US,Florida,Unknown,33129,-80.21015,25.7644,False
MIALOC144,US,Florida,Unknown,33129,-80.19847,25.76053,False
MIALOC145,US,Florida,Unknown,33131,-80.19129,25.76199,False
MIALOC146,US,Florida,Unknown,33131,-80.18981,25.76814,False
MIALOC147,US,Florida,Unknown,33145,-80.2314,25.76017,False
MIALOC148,US,Florida,Unknown,33135,-80.21508,25.76302,False
MIALOC149,US,Florida,Unknown,33131,-80.19,25.769,True
MIALOC150,US,Florida,Unknown,33133,-80.261,25.723,True
MIALOC151,US,Florida,Unknown,33145,-80.23959,25.75384,False
MIALOC152,US,Florida,Unknown,33137,-80.19004,25.8147,False
MIALOC153,US,Florida,Unknown,33133,-80.24351,25.7411,False
MIALOC154,US,Florida,Unknown,33133,-80.23887,25.73266,False
MIALOC155,US,Florida,Unknown,33131,-80.191,25.762,True
MIALOC156,US,Florida,Unknown,33134,-80.27241,25.76314,False
MIALOC157,US,Florida,Unknown,33125,-80.24763,25.79107,False
MIALOC158,US,Florida,Unknown,33141,-80.16058,25.84865,False
MIALOC159,US,Florida,Unknown,33130,-80.19607,25.7629,False
MIALOC160,US,Florida,Unknown,33136,-80.21224959,25.78049643,False
MIALOC161,US,Florida,Unknown,33131,-80.19,25.769,True
MIALOC162,US,Florida,Unknown,33125,-80.21656,25.78018,False
MIALOC163,US,Florida,Unknown,33135,-80.22,25.764,True
MIALOC164,US,Florida,Unknown,33137,-80.18947,25.82265,False
MIALOC165,US,Florida,Unknown,33132,-80.19286,25.78996,False
MIALOC166,US,Florida,Unknown,33133,-80.249,25.745,True
MIALOC167,US,Florida,Unknown,33138,-80.18777,25.83394,False
MIALOC168,US,Florida,Unknown,33135,-80.22478,25.76363,False
MIALOC169,US,Florida,Unknown,33137,-80.193,25.807,True
MIALOC170,US,Florida,Unknown,33133,-80.23932,25.72807,False
MIALOC171,US,Florida,Unknown,33128,-80.20524,25.77625,False
MIALOC172,US,Florida,Unknown,33138,-80.19026,25.84923,False
MIALOC173,US,Florida,Unknown,33133,-80.23951,25.7323,False
MIALOC174,US,Florida,Unknown,33133,-80.23981,25.73183,False
MIALOC175,US,Florida,Unknown,33131,-80.18959,25.76554,False
MIALOC176,US,Florida,Unknown,33130,-80.20991,25.76534,False
MIALOC177,US,Florida,Unknown,33137,-80.18536,25.79713,False
MIALOC178,US,Florida,Unknown,33127,-80.201,25.813,True
MIALOC179,US,Florida,Unknown,33136,-80.21121,25.77844,False
MIALOC180,US,Florida,Unknown,33150,-80.20027,25.83457,False
MIALOC181,US,Florida,Unknown,33133,-80.23654,25.73128,False
MIALOC182,US,Florida,Unknown,33137,-80.19268,25.80823,False
MIALOC183,US,Florida,Unknown,33137,-80.19168,25.8095,False
MIALOC184,US,Florida,Unknown,33150,-80.19706,25.83504,False
MIALOC185,US,Florida,Unknown,33133,-80.25676,25.73,False
MIALOC186,US,Florida,Unknown,33126,-80.26936,25.78552,False
MIALOC187,US,Florida,Unknown,33133,-80.23816,25.73021,False
MIALOC188,US,Florida,Unknown,33133,-80.23942,25.72997,False
MIALOC189,US,Florida,Unknown,33133,-80.251,25.732,True
MIALOC190,US,Florida,Unknown,33131,-80.19143246,25.76137789,False
MIALOC191,US,Florida,Unknown,33145,-80.24206,25.75282,False
MIALOC192,US,Florida,Unknown,33150,-80.19668,25.84469,False
MIALOC193,US,Florida,Unknown,33127,-80.199,25.808,True
MIALOC194,US,Florida,Unknown,33130,-80.2084097,25.76476086,False
MIALOC195,US,Florida,Unknown,33130,-80.1928,25.76939,False
MIALOC196,US,Florida,Unknown,33125,-80.21457,25.78231,False
MIALOC197,US,Florida,Unknown,33129,-80.19824,25.75845,False
MIALOC198,US,Florida,Unknown,33129,-80.19799,25.7606,False
MIALOC199,US,Florida,Unknown,33127,-80.20267,25.82165,False
MIALOC200,US,Florida,Unknown,33131,-80.18847,25.77257,False
MIALOC201,US,Florida,Unknown,33127,-80.19532,25.80136,False
MIALOC202,US,Florida,Unknown,33130,-80.19258,25.75996,False
MIALOC203,US,Florida,Unknown,33132,-80.19338,25.78265,False
MIALOC204,US,Florida,Unknown,33137,-80.19207,25.80862,False
MIALOC205,US,Florida,Unknown,33130,-80.20356,25.76999,False
MIALOC206,US,Florida,Unknown,33136,-80.20722,25.78318,False
MIALOC207,US,Florida,Unknown,33131,-80.19169,25.75875,False
MIALOC208,US,Florida,Unknown,33127,-80.20064,25.80943,False
MIALOC209,US,Florida,Unknown,33127,-80.2156,25.81841,False
MIALOC210,US,Florida,Unknown,33137,-80.19121,25.8097,False
MIALOC211,US,Florida,Unknown,33127,-80.20479,25.81266,False
MIALOC212,US,Florida,Unknown,33138,-80.18426,25.84454,False
MIALOC213,US,Florida,Unknown,33131,-80.19,25.769,True
MIALOC214,US,Florida,Unknown,33127,-80.20052,25.8091,False
MIALOC215,US,Florida,Unknown,33127,-80.19912,25.80404,False
MIALOC216,US,Florida,Unknown,33142,-80.22982,25.8003,False
MIALOC217,US,Florida,Unknown,33137,-80.19016,25.81258,False
MIALOC218,US,Florida,Unknown,33131,-80.19137,25.76257,False
MIALOC219,US,Florida,Unknown,33133,-80.25367,25.72952,False
MIALOC220,US,Florida,Unknown,33129,-80.19848,25.75849,False
MIALOC221,US,Florida,Unknown,33132,-80.186,25.791,True
MIALOC222,US,Florida,Unknown,33127,-80.198,25.808,True
MIALOC223,US,Florida,Unknown,33132,-80.186,25.791,True
MIALOC224,US,Florida,Unknown,33129,-80.20254,25.75535,False
MIALOC225,US,Florida,Unknown,33131,-80.18836,25.76781,False
MIALOC226,US,Florida,Unknown,33131,-80.18617,25.7723,False
MIALOC227,US,Florida,Unknown,33125,-80.22079,25.78467,False
MIALOC228,US,Florida,Unknown,33137,-80.19,25.808,True
MIALOC229,US,Florida,Unknown,33135,-80.22437,25.77025,False
MIALOC230,US,Florida,Unknown,33145,-80.22121,25.74968,False
MIALOC231,US,Florida,Unknown,33133,-80.23736,25.73189,False
MIALOC232,US,Florida,Unknown,33131,-80.19025029,25.76062588,False
MIALOC233,US,Florida,Unknown,33127,-80.2079,25.82063,False
MIALOC234,US,Florida,Unknown,33142,-80.22168,25.80734,False
MIALOC235,US,Florida,Unknown,33132,-80.1876,25.77544,False
MIALOC236,US,Florida,Unknown,33135,-80.21987,25.76186,False
MIALOC237,US,Florida,Unknown,33133,-80.24,25.727,True
MIALOC238,US,Florida,Unknown,33131,-80.18709,25.77254,False
MIALOC239,US,Florida,Unknown,33133,-80.22913,25.73782,False
MIALOC240,US,Florida,Unknown,33129,-80.19986,25.76177,False
MIALOC241,US,Florida,Unknown,33145,-80.25052,25.74535,False
MIALOC242,US,Florida,Unknown,33137,-80.1945,25.8252,False
MIALOC243,US,Florida,Unknown,33131,-80.19,25.762,True
MIALOC244,US,Florida,Unknown,33138,-80.18748,25.84454,False
MIALOC245,US,Florida,Unknown,33131,-80.18913,25.76263,False
MIALOC246,US,Florida,Unknown,33127,-80.19963,25.80492,False
MIALOC247,US,Florida,Unknown,33131,-80.19067,25.769,False
MIALOC248,US,Florida,Unknown,33132,-80.18573,25.79227,False
MIALOC249,US,Florida,Unknown,33127,-80.20959,25.81328,False
MIALOC250,US,Florida,Unknown,33127,-80.20158,25.81516,False
MIALOC251,US,Florida,Unknown,33132,-80.187,25.792,True
MIALOC252,US,Florida,Unknown,33127,-80.21002,25.82493,False
MIALOC253,US,Florida,Unknown,33129,-80.19838,25.75877,False
MIALOC254,US,Florida,Unknown,33145,-80.23137,25.76007,False
MIALOC255,US,Florida,Unknown,33130,-80.1938,25.76573,False
MIALOC256,US,Florida,Unknown,33133,-80.2376,25.73045,False
MIALOC257,US,Florida,Unknown,33133,-80.23805,25.73103,False
MIALOC258,US,Florida,Unknown,33131,-80.18801,25.76807,False
MIALOC259,US,Florida,Unknown,33131,-80.19086,25.76265,False
MIALOC260,US,Florida,Unknown,33132,-80.18768,25.77609,False
MIALOC261,US,Florida,Unknown,33129,-80.206,25.751,True
MIALOC262,US,Florida,Unknown,33133,-80.241,25.727,True
